,make,model,modelTypeName,color,driveType,price,totalOwners,kilometers,seats,power,batteryCapacity,electricRange,isSuv,metallicColor,airconditioning,parking_sensors,satellite_navigator,cruise_control_adaptive,parking_camera_simple_camera,seat_heaters,driving_assistant,alloy_wheels,electric_mirrors,lane_departure_warning_system,electrically_operated_tailgate,leather_upholstery,emergency_brake_assist,collision_avoidance_system,cruise_control_traditional,parking_assistant,tow_bar,electric_seats_with_memory,heated_steering_wheel,sunroof,sun_hatch_with_panorama,adaptive_headlights,sport_seats,fuel_battery_powered_heater,parking_camera_360-degree_camera,battery_preheating,electric_seats_without_memory,air_suspension,curve_lights,head_up_display,"sport_base,"
77,mercedes-benz,eqs,"580 4Matic, Uusi huippuvarusteltu, Heti toimitukseen! alk. 1229€/kk",black,4wd,139800.0,1,100.0,5,385.0,108.4,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False
78,nissan,leaf,Business 360 39kWh FI *** Alk. 1.95% rahoituskorko,black,fwd,34633.0,1,,5,,39.0,,False,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
79,citroen,e-c4 x,"X Full Electric 136 Shine 50 kWh Automaatti **2,9% KORKO + KAMPPISHINTA** *** Korko alk. 1,95% !!! *",other,fwd,40900.0,1,1000.0,5,,50.0,,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,volkswagen,id4,"GTX Dual Motor AWD Business, akku 77 kWh *** Korko alk. 1,95% !!! *",other,4wd,65400.0,1,,5,220.0,77.0,,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,hyundai,ioniq 5,77 kWh Premium,other,rwd,57900.0,1,1.0,5,168.0,77.4,,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False
82,mercedes-benz,eqs,450 4MATIC AMG Line *** Alk. 1.95% rahoituskorko,gray,4wd,149310.0,1,,5,,108.4,,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
83,peugeot,e-208,,other,fwd,39650.0,1,,5,,50.0,,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,citroen,e-berlingo,Full Electric 136 50 kWh XL Automaatti Feel / 7-paikkaisuus / Navigointi / Kahdet renkaat,gray,fwd,41900.0,1,1000.0,7,100.0,50.0,,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,opel,mokka,GS Line Plus 136 automaatti *** Opel varastoauto nopea toimitus ,red,fwd,42900.0,1,,5,,0.0,,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,kia,e-soul,"Groove 64 kWh 204 hv **** Tähän autoon 1,9 % korko +kulut ****",other,fwd,44886.0,1,,5,,67.5,,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,kia,e-soul,"Electro 64 kWh 204 hv **** Tähän autoon 1,9 % korko +kulut ****",black,fwd,46364.0,1,,5,,67.5,,False,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,kia,e-soul,"Electro 64 kWh 204 hv **** Tähän autoon 1,9 % korko +kulut ****",black,fwd,46364.0,1,,5,,67.5,,False,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,kia,e-soul,"Electro 64 kWh 204 hv **** Tähän autoon 1,9 % korko +kulut ****",black,fwd,46364.0,1,,5,,67.5,,False,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,jaguar,i-pace,"Black / Ilmajouset  20"" / mustat aluvanteet / musta ulkoasupaketti / muistipenkit / ilmajouset",black,4wd,89800.0,1,5000.0,5,,0.0,,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
91,kia,e-soul,,other,fwd,46834.0,1,,5,,67.5,,False,True,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,toyota,bz4x,Premium  Heti ajoon - Premiumväri,white,fwd,55780.0,1,100.0,5,,64.0,,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
93,subaru,solterra,Touring I Heti Toimitukseen! I Alv-vähennyskelpoinen I,black,4wd,49990.0,1,,5,,0.0,,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
94,mercedes-benz,eqe,"350 ** Uusi auto nopeaan toimitukseen ** *** KORKOTARJOUS 2,99%",black,rwd,98480.0,1,,5,215.0,89.0,,False,False,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
95,volkswagen,id4,"GTX 4MOTION , akku 77 kWh Business, esittelyauto, huippu varusteilla! Heti luovutukseen!",red,4wd,65500.0,1,2000.0,5,220.0,77.0,,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
96,hyundai,ioniq 6,,other,rwd,60990.0,1,,5,168.0,77.4,,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
97,hyundai,ioniq 6,77 kWh 325 hv AWD Ultimate - Ioniq 6 tilattavissa! 4-vuoden huollot ja kotilatausasema veloituksetta uusiin tilauksiin*,other,4wd,65990.0,1,,5,239.0,77.4,,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
98,bmw,ix,xDrive50 Fully Charged //Sky Lounge/Laser/H&K/Koukku/Driving Assistant+/360/Suomi-auto/TARJOUSHINTA *** BMW Premium Sele,red,4wd,114900.0,1,5000.0,5,385.0,111.5,,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,False
99,audi,q8 e-tron,"Sportback 50 S line Launch Edition *Head-Up Display, Matrix-Ledit, ACC,Musta optiikka, HETI VAPAA***",gray,4wd,96400.0,1,11000.0,5,250.0,71.0,,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,mercedes-benz,eqs suv,580 4MATIC SUV - / AMG / Premium Plus / Takatilan viihdepaketti / Huippuvarusteet /,gray,4wd,175900.0,1,5000.0,5,,0.0,,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False
1,skoda,enyaq,80 iV. Auto nopeaan toimitukseen!,green,rwd,67320.0,1,,5,,82.0,,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2,bmw,ix1,"U11 30 xDrive xLine, täyssähkö esittelyauto!",white,4wd,66900.0,1,6000.0,5,200.0,66.5,438.0,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True
3,skoda,enyaq,80 iV #Heti toimitukseen! #Plus-Pack #Navi #Peruutuskamera,white,rwd,55900.0,1,5000.0,5,,82.0,,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,hyundai,ioniq 5,77 kWh 229 hv Premium #Heti luovutettavissa! #,gray,rwd,58800.0,1,6000.0,5,168.0,77.4,,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
5,hyundai,ioniq 6,77 kWh 325 hv AWD Ultimate #HETI LUOVUTETTAVISSA!,black,4wd,63900.0,1,3000.0,5,239.0,77.4,583.0,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False
6,hyundai,ioniq 6,77 kWh 325 hv AWD Ultimate | Koeajettavissa | Tilaa omasi |,blue,4wd,65940.0,1,5000.0,5,239.0,77.4,,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False
7,subaru,solterra,Touring+  Neliveto Automaatti ESITTELYAUTOTARJOUS *** Erä esittelyautoja erikoishintaan!,turquoise,4wd,49850.0,1,12000.0,5,,71.4,,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,volkswagen,id4,"Pro Performance 150 kW, akku 77 kWh**TÄHÄN AUTOON KAMPANJA -1500€**",white,rwd,51190.0,1,,5,150.0,77.0,,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,citroen,e-berlingo,Full Electric 136 Feel 50 kWh XL Automaatti,gray,fwd,42790.0,1,2900.0,7,,50.0,265.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,polestar,2,"Standard Range Single Motor 69kWh 170kW **PILOT LITE** SUOMIAUTO, KAHDET RENKAAT, 19 ALUT*2!",gray,fwd,51900.0,1,13000.0,5,170.0,67.0,,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11,hyundai,ioniq 6,77 kWh 229 hv Ultimate #HETI luovutukseen #Kattoluukku #Nahkat #Digipeilit,blue,rwd,62600.0,1,400.0,5,168.0,77.4,,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,True,False
12,ford,mustang mach-e,98kWh 294hv RWD Premium 5-ovinen,blue,rwd,69040.0,1,,5,,98.0,,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13,ford,mustang,Mustang Mach-E 98kWh 294 hv RWD Premium,red,rwd,65840.0,1,,5,216.0,98.0,,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14,polestar,2,"Long Range Dual Motor AWD MY2023 / Plus / HarmanKardon / Lasikatto / Kaistallapitoavustin / 20"" vanteet / Space Black",black,4wd,53990.0,1,32000.0,5,,75.0,,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True
15,mercedes-benz,eqa,250+ Business / Koukku / AMG Line / EQ-Navigointi / WLTP toimintamatka 529km,white,fwd,55800.0,1,5000.0,5,140.0,66.5,,True,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
16,mercedes-benz,eqs suv,"580 4-Matic  SUV AMG *Hyberscreen, Acc, Burmester, 7- ist, Vetokoukku*",black,4wd,179000.0,1,6100.0,7,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,bmw,ix m60,"X-DRIVE M-SPORT 619hv*Bower&Wilkins, Laser ajovalot, 360°Kamera,Sky lounge, 22""Alut*",black,4wd,138900.0,1,19900.0,5,,0.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,mercedes-benz,eqe,"350 4MATIC, vetokoukku, Airmatic, Advanced Plus *** Alk. 1.95% rahoituskorko",gray,4wd,92990.0,1,4000.0,5,,89.0,,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,porsche,taycan,GTS Hockenheimring Edition,gray,4wd,198228.0,1,,5,440.0,93.4,,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
20,maxus,t90,"EV / TÄYSSÄHKÖINEN / 88,5kWh / WLTP JOPA 471KM / TÄMÄ TÄYTYY NÄHDÄ JA KOEAJAA!!",orange,rwd,67486.0,1,,5,130.0,88.0,471.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,ford,mustang mach-e,"98kWh 351hv AWD Premium 5-ovinen - Kiinteä korko 2,9% +kulut - Kysy saatavuudesta!",other,4wd,71240.0,1,,5,258.0,98.0,,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22,ford,mustang mach-e,"98kWh 351hv AWD Premium 5-ovinen - Kiinteä korko 2,9% +kulut - Kysy saatavuudesta!",other,4wd,71440.0,1,,5,5.0,98.0,,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
23,volkswagen,id4,"GTX Dual Motor AWD Business Max,  akku 77 kWh",white,4wd,62900.0,1,3000.0,5,220.0,77.0,,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
24,bmw,ix1,"xDrive30 61EF *** Korko alk. 1,95% !!! *",other,4wd,73670.0,1,10.0,5,,66.5,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,audi,q4 e-tron,"Edition 40 e-tron Sportback *** Korko alk. 1,95% !!! *",other,rwd,59900.0,1,10.0,5,150.0,82.0,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,volkswagen,id5,"GTX Dual Motor AWD Business, akku 77 kWh",other,4wd,62900.0,1,18000.0,5,220.0,77.0,,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
27,hyundai,ioniq 6,77 kWh 229 hv Ultimate #Heti luovutettavissa!#,blue,rwd,59700.0,1,3000.0,5,168.0,77.4,,False,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
28,volkswagen,id3,"Pro Performance FastLane 150 kW, akku 58 kWh Heti toimitukseen",red,rwd,44835.0,1,,5,150.0,58.0,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
