,id,vehicleType,make,model,modelType,color,colorType,driveType,accessories,price,totalOwners,kilometers,seats,doors,power,batteryCapacity,batteryGuaranteeMonth,batteryGuaranteeKm,electricRange,chargingType,chargingPower,maximumChargingPower
89,13845811,Car,Nissan,Leaf,,Other,Not available,Front wheel,"Central locking: Remote control,Power windows,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Paper,Cruise control: Traditional,On board computer,Seat heaters,Parking sensors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Hands-free kit,Isofix-ready,Auto hold,Keyless start,LED-headlights,Folding rear seats",22370.0,,31000.0,5.0,5.0,5.0,0.0,,,,,,
90,13845949,Car,Tesla,Model Y,,Red,Metallic,Four wheel,"Power steering,Central locking: Keyless,Power windows,Tow bar,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Internal socket,Motor heater,Leather upholstery,ABS brakes,Airbag,Service manual: Electronic,Radio,USB,Bluetooth,Immobilizer,Alarm system,Traction control,Cruise control: Traditional,Fuel / battery powered heater,Electric seats: With memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Audio input,Hands-free kit,Sunroof,Isofix-ready,Auto hold,Keyless start,Electrically operated tailgate,LED-headlights,Parking Assistant,Parking camera: Simple camera,Plug-in charging for hybrid vehicles,Start-stop system,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Smartphone integration,Adaptive headlights,Emergency brake assist,Collision avoidance system,Blind spot sensor,Heated steering wheel,Folding rear seats,Battery preheating",48200.0,1.0,32000.0,5.0,5.0,460.0,79.0,96.0,192000.0,495.0,CCS,250.0,250.0
91,13845969,Car,Audi,e-tron,,Black,Not available,Four wheel,"Power steering,Central locking: Remote control,Power windows,Tow bar,Alloy wheels,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Electronic,Radio,USB,Bluetooth,Traction control,Cruise control: Traditional,Fuel / battery powered heater,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Isofix-ready,Keyless start,Electrically operated tailgate,LED-headlights,Sport seats,Parking Assistant,Plug-in charging for hybrid vehicles,Start-stop system,Collision avoidance system",50800.0,,29000.0,5.0,4.0,230.0,71.0,,,299.0,CCS,,
92,13846386,Car,Volkswagen,ID3,,Gray,Nonmetallic,Rear wheel,"Power steering,Central locking: Keyless,Power windows,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Electronic,Radio,USB,Bluetooth,Alarm system,Sun hatch: With panorama,Traction control,Cruise control: Adaptive,Fuel / battery powered heater,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Multiactive Steering Wheel,Isofix-ready,Keyless start,LED-headlights,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Smartphone integration,Heated steering wheel,Folding rear seats",26900.0,,87000.0,5.0,4.0,,62.0,,160000.0,415.0,CCS,120.0,120.0
93,13846562,Car,Tesla,Model S,,White,Metallic,Four wheel,"Power steering,Central locking: Remote control,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Service manual: Paper,Immobilizer,Traction control,Cruise control: Adaptive,Electric seats: Without memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Audio input,Hands-free kit,Isofix-ready,Auto hold,Keyless start,Electrically operated tailgate,LED-headlights,Parking camera: Simple camera,Tire-pressure monitoring system,Emergency brake assist,Heated steering wheel",57790.0,,109000.0,5.0,5.0,,0.0,,,,,,
94,13846696,Car,Porsche,Taycan,,White,Not available,Four wheel,"Central locking: Keyless,Power windows,Airconditioning: Automatic,Leather upholstery,Sun hatch: With panorama,Cruise control: Adaptive,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Rain Sensor,Multiactive Steering Wheel,Hands-free kit,Sunroof,Isofix-ready,Keyless start,Electrically operated tailgate,LED-headlights,Parking camera: Simple camera,Air suspension,Start-stop system,Collision avoidance system",94800.0,,52000.0,5.0,5.0,,0.0,,,,,,
95,13846873,Car,Tesla,Model Y,,Black,Nonmetallic,Four wheel,"Power steering,Central locking: Keyless,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Radio,Bluetooth,Traction control,Cruise control: Adaptive,Electric seats: With memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Rain Sensor,Multiactive Steering Wheel,Hands-free kit,Sunroof,Isofix-ready,Keyless start,Electrically operated tailgate,LED-headlights,Parking camera: 360-degree camera,Tire-pressure monitoring system,Smartphone integration,Adaptive headlights,Collision avoidance system,Folding rear seats",50990.0,,42500.0,5.0,5.0,,0.0,,,,,,
96,13846904,Car,Nissan,Leaf,,Red,Not available,Front wheel,"Power steering,Central locking: With key,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Paper,Radio,USB,Bluetooth,Traction control,Cruise control: Adaptive,On board computer,Seat heaters,Electric mirrors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Isofix-ready,Keyless start,LED-headlights,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Heated steering wheel",21300.0,,20000.0,5.0,5.0,110.0,40.0,,,285.0,,,
97,13847170,Car,Peugeot,e-208,,Black,Nonmetallic,Front wheel,"Power steering,Central locking: Remote control,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Paper,Traction control,Cruise control: Traditional,On board computer,Parking sensors,Electric mirrors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Hands-free kit,LED-headlights,Parking camera: Simple camera,Plug-in charging for hybrid vehicles,Traffic sign recognition,Smartphone integration,Folding rear seats",23870.0,,48000.0,5.0,4.0,,0.0,,,,,,
98,13847358,Car,Audi,e-tron,,Other,Not available,Four wheel,"Airconditioning: Automatic,Leather upholstery,Cruise control: Adaptive,Electric seats: Without memory,Seat heaters,Keyless start,LED-headlights,Sport seats,Parking camera: Simple camera,Lane departure warning system",51800.0,,18000.0,5.0,4.0,4.0,71.0,,,350.0,,,
99,13847975,Car,Audi,e-tron,,Other,Metallic,Four wheel,"Airconditioning: Automatic,Cruise control: Traditional,Seat heaters,Parking sensors,Keyless start,LED-headlights,Sport seats,Air suspension,Head-Up display",51800.0,,32000.0,5.0,4.0,4.0,95.0,,,417.0,,,
0,13499401,Car,Volkswagen,ID5,,White,Nonmetallic,Rear wheel,"Tow bar,Alloy wheels,Airconditioning: Automatic,Service manual: Electronic,Cruise control: Adaptive,Parking sensors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Heated windshield,Parking Assistant,Parking camera: Simple camera",49990.0,,14000.0,5.0,,150.0,0.0,,,,,,
1,13500123,Car,Volkswagen,ID5,,Gray,Not available,Rear wheel,"Power steering,Central locking: Remote control,Two sets of tyres,Airconditioning: Automatic,Cruise control: Traditional,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Isofix-ready,Parking camera: Simple camera",46290.0,,34000.0,5.0,5.0,150.0,77.0,,,513.0,,,
2,13500319,Car,Volkswagen,ID4,,White,Nonmetallic,Four wheel,"Alloy wheels,Airconditioning: Automatic,USB,Cruise control: Adaptive,Parking sensors,Satellite navigator,Rain Sensor,Heated windshield",52900.0,,25000.0,5.0,5.0,220.0,0.0,,,,,,
3,13501171,Car,Ford,Mustang Mach-E,,Blue,Metallic,Four wheel,"Two sets of tyres,Airconditioning: Automatic,ABS brakes,Service manual: Paper,Cruise control: Adaptive,Satellite navigator,Multiactive Steering Wheel,Sunroof,Auto hold,Heated windshield,Electrically operated tailgate,LED-headlights,Lane departure warning system",69900.0,,15000.0,,4.0,,0.0,,,,,,
4,13501200,Car,Fiat,500E,La Prima 3+1 118hv 42kWh,Blue,Not available,Front wheel,"Airconditioning: Automatic,Leather upholstery,Airbag,Seat heaters,Parking sensors,Satellite navigator,Rain Sensor,Hands-free kit,LED-headlights,Parking camera: Simple camera,Lane departure warning system,Folding rear seats",36980.0,,1000.0,4.0,4.0,87.0,0.0,,,,,,
5,13501385,Car,Mercedes-Benz,EQE,,Black,Not available,Rear wheel,"Airconditioning: Automatic,Airbag,Multiactive Steering Wheel,Parking Assistant,Air suspension,Smartphone integration",71390.0,,7200.0,5.0,4.0,4.0,0.0,,,,,,
6,13501557,Car,Mercedes-Benz,EQE,,Gray,Nonmetallic,Four wheel,"Central locking: Keyless,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,Airbag,Service manual: Electronic,USB,Bluetooth,Alarm system,Traction control,Cruise control: Adaptive,Fuel / battery powered heater,Electric seats: With memory,Seat heaters,Parking sensors,Satellite navigator,Driving assistant,Rain Sensor,Multiactive Steering Wheel,Isofix-ready,Keyless start,Heated windshield,Electrically operated tailgate,LED-headlights,Sport seats,Parking Assistant,Parking camera: 360-degree camera,Air suspension,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Head-Up display,Smartphone integration,Adaptive headlights,Emergency brake assist,Blind spot sensor,Heated steering wheel,Folding rear seats,Battery preheating",109900.0,,7000.0,5.0,4.0,350.0,90.6,,,534.0,CCS,170.0,170.0
7,13504149,Car,Mercedes-Benz,EQE,,Black,Metallic,Rear wheel,"Tow bar,Cruise control: Traditional,Electric seats: Without memory,Multiactive Steering Wheel,Isofix-ready,Electrically operated tailgate,Parking camera: Simple camera",79400.0,,8000.0,5.0,4.0,215.0,0.0,,,,,,
8,13504566,Car,Polestar,2,,White,Nonmetallic,Four wheel,"Tow bar,Alloy wheels,Airconditioning: Automatic,Radio,Bluetooth,Sun hatch: With panorama,Cruise control: Traditional,Fuel / battery powered heater,Seat heaters,Satellite navigator,Rain Sensor,Multiactive Steering Wheel,Sport base,Sunroof,Electrically operated tailgate,Parking Assistant,Parking camera: Simple camera,Adaptive headlights",57490.0,,4000.0,5.0,5.0,350.0,0.0,,,,,,
9,13506684,Car,Audi,Q4 e-tron,,Black,Nonmetallic,Rear wheel,"Power steering,Central locking: Remote control,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,Airbag,Service manual: Electronic,Radio,USB,Bluetooth,Cruise control: Adaptive,Seat heaters,Parking sensors,Satellite navigator,Driving assistant,Multiactive Steering Wheel,Sport base,Electrically operated tailgate,LED-headlights,Sport seats,Parking camera: Simple camera,Traffic sign recognition,Lane departure warning system,Smartphone integration,Adaptive headlights,Emergency brake assist,Collision avoidance system",46800.0,,7000.0,5.0,5.0,,52.0,,,355.0,"CCS,Schuko",118.0,118.0
10,13506882,Car,Toyota,bZ4X,,Silver,Nonmetallic,Four wheel,"Alloy wheels,Two sets of tyres,Cruise control: Adaptive,Satellite navigator,Auto hold,LED-headlights,Smartphone integration",51850.0,,4000.0,5.0,5.0,160.0,71.4,,,466.0,CCS,150.0,150.0
11,13507197,Car,Opel,Mokka-e,,Red,Nonmetallic,Front wheel,"Power steering,Central locking: Keyless,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Bluetooth,Immobilizer,Traction control,Cruise control: Traditional,On board computer,Seat heaters,Parking sensors,Electric mirrors,Driving assistant,Fog lights,Multiactive Steering Wheel,Isofix-ready,LED-headlights,Parking camera: Simple camera,Lane departure warning system,Smartphone integration,Adaptive headlights,Emergency brake assist,Collision avoidance system,Heated steering wheel",32880.0,,2000.0,5.0,4.0,,50.0,,,318.0,Type 2,100.0,100.0
12,13507437,Car,BMW,iX,,Blue,Nonmetallic,Four wheel,"Power steering,Central locking: With key,Power windows,Tow bar,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Service manual: Electronic,Radio,Bluetooth,Immobilizer,Sun hatch: With panorama,Traction control,Cruise control: Adaptive,Fuel / battery powered heater,Electric seats: With memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Rain Sensor,Multiactive Steering Wheel,Audio input,Sunroof,Isofix-ready,Curve lights,Auto hold,Keyless start,Electrically operated tailgate,LED-headlights,Sport seats,Parking Assistant,Parking camera: 360-degree camera,Start-stop system,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Head-Up display,Smartphone integration,Adaptive headlights,Emergency brake assist,Blind spot sensor,Heated steering wheel,Folding rear seats,Battery preheating",82900.0,,4000.0,5.0,4.0,,0.0,,,,,,
13,13507699,Car,Renault,Megane,,Other,Not available,Front wheel,"Airconditioning: Automatic,Cruise control: Traditional,Parking sensors,Fog lights,Parking camera: Simple camera,Emergency brake assist",46500.0,,2000.0,,5.0,,0.0,,,,,,
14,13508175,Car,Opel,Corsa-e,,Black,Metallic,Front wheel,"Power windows,Airbag,Cruise control: Traditional,Seat heaters,Parking sensors,Fog lights,Hands-free kit,Isofix-ready,Auto hold,LED-headlights,Sport seats,Tire-pressure monitoring system,Lane departure warning system,Emergency brake assist,Folding rear seats",36900.0,,4000.0,,5.0,,0.0,,,,,,
15,13508274,Car,Ford,Mustang Mach-E,,Other,Not available,Four wheel,"Two sets of tyres,Cruise control: Adaptive,Parking sensors,Satellite navigator,Hands-free kit,Isofix-ready,Keyless start,Heated windshield,Parking camera: Simple camera,Lane departure warning system,Emergency brake assist",49890.0,,9000.0,,,198.0,75.0,,,350.0,,,
16,13509221,Car,Mercedes-Benz,EQV,,Black,Nonmetallic,Front wheel,"Alloy wheels,Leather upholstery,Fuel / battery powered heater,On board computer,Satellite navigator,Smartphone integration",116402.0,,,7.0,5.0,150.0,0.0,,,,,,
17,13509492,Car,Toyota,bZ4X,,Gray,Nonmetallic,Four wheel,"Power windows,Tow bar,Alloy wheels,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Radio,Bluetooth,Cruise control: Adaptive,Parking sensors,Satellite navigator,Driving assistant,Rain Sensor,Isofix-ready,Heated windshield,Parking camera: Simple camera,Lane departure warning system,Smartphone integration",49880.0,,8000.0,5.0,4.0,,71.0,,1000000.0,460.0,"CCS,Schuko",150.0,150.0
18,13509681,Car,Kia,EV6,,Black,Metallic,Rear wheel,"Power steering,Central locking: Keyless,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,ABS brakes,Airbag,Service manual: Paper,Radio,MP3,Bluetooth,Immobilizer,Traction control,Cruise control: Adaptive,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Audio input,Hands-free kit,Isofix-ready,Curve lights,Auto hold,Keyless start,LED-headlights,Parking camera: Simple camera,Tire-pressure monitoring system,Traffic sign recognition,Lane departure warning system,Smartphone integration,Adaptive headlights,Collision avoidance system,Heated steering wheel,Folding rear seats",56990.0,,40000.0,5.0,5.0,,77.0,,,510.0,,,
19,13510065,Car,Tesla,Model S,,Black,Nonmetallic,Four wheel,"Power steering,Central locking: Keyless,Power windows,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Radio,Bluetooth,Sun hatch: With panorama,Traction control,Cruise control: Adaptive,Electric seats: Without memory,On board computer,Seat heaters,Parking sensors,Electric mirrors,Satellite navigator,Driving assistant,Rain Sensor,Multiactive Steering Wheel,Keyless start,Heated windshield,Electrically operated tailgate,LED-headlights,Parking camera: Simple camera,Lane departure warning system,Blind spot sensor,Heated steering wheel,Folding rear seats",149800.0,,2000.0,5.0,5.0,750.0,100.0,,240000.0,,,,
20,13511348,Car,Audi,Q4 e-tron,,Violet,Nonmetallic,Four wheel,"Power windows,Tow bar,Alloy wheels,Two sets of tyres,Airconditioning: Automatic,Cruise control: Adaptive,Seat heaters,Parking sensors,Satellite navigator,Multiactive Steering Wheel,Sport base,Parking camera: Simple camera,Adaptive headlights,Heated steering wheel",69990.0,,13900.0,5.0,4.0,220.0,0.0,,,,,,
21,13511806,Car,Porsche,Taycan,,Green,Metallic,Four wheel,"Power steering,Central locking: Keyless,Power windows,Alloy wheels,Airconditioning: Automatic,Leather upholstery,ABS brakes,Airbag,Service manual: Paper,Radio,Bluetooth,Traction control,Cruise control: Adaptive,Fuel / battery powered heater,Electric seats: With memory,On board computer,Seat heaters,Electric mirrors,Satellite navigator,Driving assistant,Fog lights,Rain Sensor,Multiactive Steering Wheel,Audio input,Sunroof,Isofix-ready,Curve lights,Keyless start,Ski hatch,Electrically operated tailgate,Sport seats,Parking Assistant,Tire-pressure monitoring system,Traffic sign recognition,Smartphone integration,Adaptive headlights,Emergency brake assist,Collision avoidance system,Blind spot sensor,Folding rear seats,Battery preheating",114880.0,,14500.0,5.0,4.0,,93.0,,,490.0,CCS,270.0,
